"","UNITID","OPEID","OPEID6","INSTNM","CITY","STABBR","INSTURL","NPCURL","HCM2","PREDDEG","HIGHDEG","CONTROL","LOCALE","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","SAT_AVG_ALL","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","CURROPER","NPT4_PUB","NPT4_PRIV","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","PCTPELL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","PCTFLOAN","UG25ABV","MD_EARN_WNE_P10","GT_25K_P6","GRAD_DEBT_MDN_SUPP","GRAD_DEBT_MDN10YR_SUPP","RPY_3YR_RT_SUPP","C150_L4_POOLED_SUPP","C150_4_POOLED_SUPP","lat","lng"
"622",231174,369600,3696,"University of Vermont","Burlington","VT","www.uvm.edu","bit.ly/UVMNetPriceCalc",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","550","650","550","640","540","650","600","595","595","25","30","24","31","24","28","8","9","28","28","26","9","1211","1211","0.0368","0.0902","0","0.0043","0.0282","0","0.0179","0","0.0585","0.0774","0","0.0184","0.0056","0","0.0355","0.0017","0","0.0962","0.0145","0","0.038","0.0201","0.0068","0","0.0098","0","0.0534","0","0.0162","0.1175","0","0","0","0","0.0342","0.0897","0.103","0.0261","0","10081","0.8191","0.0122","0.0419","0.0261","0.0014","0.0003","0.0317","0.0421","0.0253","0.036",1,"17414","NULL","11348","12687","14907","19716","24105","NULL","NULL","NULL","NULL","NULL","0.1743","0.863","NULL","0.5","NULL","0.4445","0.0639","45200","0.704","22300","230.576550444364","0.8324205915","NULL","0.7621",44.476622,-73.209998
"623",231581,370400,3704,"Bridgewater College","Bridgewater","VA","https://www.bridgewater.edu/about-us","https://web.bridgewater.edu/netprice/",0,3,3,2,"23","0","0","0","0","0","0","0","0","0","58","460","565","460","560","440","540","513","510","490","20","27","20","25","18","25","NULL","NULL","24","23","22","NULL","1034","1034","0","0.0259","0","0","0.049","0","0.0173","0","0","0","0","0.0086","0.0576","0","0.0346","0.0346","0","0.1326","0.0086","0","0","0.1383","0","0","0.0605","0","0.0663","0","0","0.0519","0","0","0","0","0.0375","0.0231","0.1988","0.0548","0","1823","0.7345","0.1081","0.0466","0.0115","0.0033","0.0005","0.0494","0.0082","0.0378","0.0033",1,"NULL","19722","NULL","NULL","NULL","NULL","NULL","16530","17335","18160","19929","22640","0.2717","0.7844","NULL","NULL","NULL","0.7232","0.0115","41100","0.682","27000","279.173401883311","0.7719745223","NULL","0.5706",38.38207,-78.9767
"624",231624,370500,3705,"College of William and Mary","Williamsburg","VA","www.wm.edu","www.wm.edu/financialaid/",0,3,4,1,"23","0","0","0","0","0","0","0","0","0","NULL","630","730","630","730","620","720","680","680","670","28","32","29","34","27","32","NULL","NULL","30","32","30","NULL","1353","1353","0","0","0","0.027","0","0","0.0258","0","0","0","0","0.0196","0","0","0.0614","0","0","0.1246","0.0239","0","0.0399","0.0577","0.0166","0","0.0626","0","0.0706","0","0.019","0.2492","0","0","0","0","0.0221","0","0.1234","0.0565","0","6260","0.5906","0.0746","0.0882","0.0807","0.0014","0","0.0444","0.0565","0.0636","0.0073",1,"18300","NULL","4049","4997","10982","20260","27946","NULL","NULL","NULL","NULL","NULL","0.1105","0.955","NULL","NULL","NULL","0.2753","0.0135","55400","0.764","19500","201.625234693502","0.8473029046","NULL","0.9031",37.310451,-76.746769
"625",231712,370600,3706,"Christopher Newport University","Newport News","VA","cnu.edu/","https://cnu.edu/financialaid/netprice/",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","540","630","530","620","510","600","585","575","555","23","27","NULL","NULL","NULL","NULL","NULL","NULL","25","NULL","NULL","NULL","1155","1155","0","0","0","0","0.1117","0","0.0616","0","0","0.0079","0","0.0211","0","0","0.0554","0","0","0.1469","0.022","0","0.0211","0","0.0106","0","0.015","0","0.1522","0","0.0158","0.1346","0","0","0","0","0.0484","0","0.1196","0.0563","0","5040","0.7423","0.0798","0.0452","0.0266","0.0036","0.0006","0.0472","0.0042","0.0506","0.0157",1,"22618","NULL","15970","16672","20074","23472","25444","NULL","NULL","NULL","NULL","NULL","0.1523","0.8746","NULL","NULL","NULL","0.4949","0.0139","43600","0.718","25000","258.493890632695","0.784477229","NULL","0.688",37.058296,-76.463471
"626",232025,370900,3709,"Emory & Henry College","Emory","VA","www.ehc.edu","www.ehc.edu/admissions/cost-financial-aid/calculators/",0,3,4,2,"41","0","0","0","0","0","0","0","0","0","71","430","550","430","540","400","520","490","485","460","18","24","17","24","17","24","NULL","NULL","21","21","21","NULL","980","980","0.0091","0.0183","0","0.0091","0.0457","0","0","0","0.105","0","0","0.0137","0","0","0.0228","0.0183","0","0.0822","0.0228","0","0.0046","0.0731","0.0046","0","0.032","0","0.0822","0","0.0091","0.137","0","0","0","0","0.0959","0.0457","0.1324","0.0365","0","1010","0.7307","0.1079","0.0386","0.0069","0.0069","0.001","0.0228","0.001","0.0842","0.0069",1,"NULL","20166","NULL","NULL","NULL","NULL","NULL","15863","17302","18727","23815","25587","0.3854","0.7042","NULL","NULL","NULL","0.7381","0.0186","38300","0.587","27000","279.173401883311","0.6550308008","NULL","0.5095",36.779961,-81.817064
"627",232089,371100,3711,"Ferrum College","Ferrum","VA","www.ferrum.edu","www2.ferrum.edu/financialaid/netPrice/npcalc.htm",0,3,3,2,"42","0","0","0","0","0","0","0","0","0","71","390","500","380","500","370","470","445","440","420","15","21","14","20","15","20","NULL","NULL","18","17","18","NULL","881","881","0.0161","0.0685","0","0","0","0","0.0524","0","0.0847","0","0","0","0","0","0.0242","0.0524","0","0.0524","0.004","0","0.0081","0.0242","0.0081","0","0.0161","0","0.0685","0.1169","0.0766","0.0403","0","0","0","0","0.0605","0.1089","0.0968","0.0202","0","1328","0.5211","0.3396","0.0474","0.006","0.003","0.0015","0.0617","0.0113","0.0083","0.0128",1,"NULL","17798","NULL","NULL","NULL","NULL","NULL","13869","13913","18008","20221","25887","0.5706","0.5491","NULL","NULL","NULL","0.9042","0.0352","36600","0.525","28000","289.513157508618","0.4911627907","NULL","0.2815",36.889337,-80.025866
"628",232256,371300,3713,"Hampden-Sydney College","Hampden-Sydney","VA","www.hsc.edu","www.hsc.edu/Financial-Aid/Net-Price-Calculator.html",0,3,3,2,"42","0","0","0","0","0","0","0","1","0","NULL","500","620","500","610","460","580","560","555","520","21","27","20","27","20","26","NULL","NULL","24","24","23","NULL","1112","1112","0","0","0","0","0","0","0.0094","0","0","0","0","0.0235","0","0","0.0469","0","0","0.1127","0.0188","0","0","0","0.0282","0","0.061","0","0.0704","0","0","0.3333","0","0","0","0","0.0094","0","0.1643","0.1221","0","1087","0.8086","0.0644","0.0221","0.0138","0.0037","0","0.057","0","0.0304","0.0009",1,"NULL","27154","NULL","NULL","NULL","NULL","NULL","19979","22801","23705","26627","32125","0.1982","0.8255","NULL","NULL","NULL","0.6072","0.0028","48700","0.721","27000","279.173401883311","0.75","NULL","0.654",36.992905,-76.391998
"629",232308,371500,3715,"Hollins University","Roanoke","VA","www.hollins.edu","https://web1.hollins.edu/finaidcalc/fac/Default.aspx",0,3,4,2,"22","0","0","0","0","0","0","0","0","1","NULL","520","630","470","580","480","630","575","525","555","21","30","NULL","NULL","NULL","NULL","NULL","NULL","26","NULL","NULL","NULL","1124","1124","0","0.035","0","0.014","0.035","0","0","0","0","0","0","0.028","0","0","0.1678","0","0","0.1399","0.014","0","0.021","0","0","0","0.014","0","0.1049","0","0","0.1259","0","0","0","0","0.1469","0","0.0979","0.0559","0","630","0.6397","0.1238","0.0683","0.0254","0.0079","0","0.0397","0.0508","0.0444","0.0206",1,"NULL","17408","NULL","NULL","NULL","NULL","NULL","14987","16669","16352","20523","25203","0.4597","0.8061","NULL","NULL","NULL","0.7013","0.0798","32200","0.538","27000","279.173401883311","0.5729847495","NULL","0.597",37.27097,-79.941427
"630",232557,2053000,20530,"Liberty University","Lynchburg","VA","www.liberty.edu","www.liberty.edu/npc/1516/userInfo?fn=null&ln=null&ad=null&ci=null&st=null&zc=null&ph=null&em=null&s=null&l=null",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","102","470","600","460","590","450","580","535","525","515","20","27","20","28","18","26","NULL","NULL","24","24","22","NULL","1070","1070","0","0","0","0","0.0157","0","0.0025","0","0.0645","0.0041","0","0.0008","0.0079","0.0185","0.0038","0.0094","0","0.0088","0.0021","0","0.1582","0.0169","0.1416","0.0404","0","0","0.1665","0.0613","0.0003","0.0117","0.0002","0","0.0001","0.0125","0.0147","0.0612","0.172","0.0042","0","49542","0.4639","0.1263","0.0479","0.0091","0.0046","0.0017","0.0202","0.0172","0.3092","0.442",1,"NULL","23815","NULL","NULL","NULL","NULL","NULL","23150","22100","22933","24803","25563","0.4988","0.7515","NULL","0.346","NULL","0.6656","0.6046","35200","0.606","24166","249.870534441188","0.3585824477","NULL","0.4859",37.359607,-79.141653
"631",232609,372000,3720,"Lynchburg College","Lynchburg","VA","www.lynchburg.edu","www.lynchburg.edu/admission/financial-aid/net-price-calculator/",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","61","460","570","450","550","430","540","515","500","485","19","24","NULL","NULL","NULL","NULL","NULL","NULL","22","NULL","NULL","NULL","1014","1014","0","0.0373","0","0","0.0668","0","0.0255","0","0.0648","0","0","0.002","0","0","0.0295","0","0","0.1139","0.0275","0","0","0.0432","0.0138","0","0.0138","0","0.053","0","0","0.1336","0","0","0","0","0.0295","0.1749","0.1316","0.0393","0","2064","0.7277","0.1124","0.0504","0.0126","0.0044","0.0005","0.0402","0.0252","0.0266","0.0422",1,"NULL","21592","NULL","NULL","NULL","NULL","NULL","18194","17388","19749","23172","26508","0.3267","0.7461","NULL","NULL","NULL","0.6867","0.0827","42100","0.663","27000","279.173401883311","0.6952908587","NULL","0.562",37.359607,-79.141653
"632",232672,372300,3723,"Mary Baldwin University","Staunton","VA","www.marybaldwin.edu","www.marybaldwin.edu/financial_aid/calc/",0,3,4,2,"13","0","0","0","0","0","0","0","0","1","66","440","600","420","540","420","570","520","480","495","19","25","19","26","17","24","NULL","NULL","22","23","21","NULL","1009","1009","0","0","0","0.0635","0.0317","0","0","0","0","0","0","0","0","0","0.0357","0.0079","0","0.0476","0.0278","0","0.004","0","0.004","0","0.0079","0","0.119","0","0.0794","0.2381","0","0","0","0","0.0675","0.0397","0.1508","0.0754","0","1265","0.5842","0.2277","0.0569","0.0221","0.0063","0.0024","0.0411","0.0111","0.0482","0.2917",1,"NULL","18653","NULL","NULL","NULL","NULL","NULL","16450","17751","19033","22456","23186","0.5791","0.6448","NULL","NULL","NULL","0.8285","0.3765","36200","0.582","27000","279.173401883311","0.5318940137","NULL","0.4025",38.157368,-79.065116
"633",232681,374600,3746,"University of Mary Washington","Fredericksburg","VA","www.umw.edu","adminfinance.umw.edu/umwstatic/financialaid/NetPriceCalculator/npcalc.htm",0,3,4,1,"22","0","0","0","0","0","0","0","0","0","NULL","510","620","490","590","490","600","565","540","545","22","27","21","28","20","26","NULL","NULL","25","25","23","NULL","1110","1110","0","0","0","0.005","0","0","0.0378","0","0","0","0","0.0308","0","0","0.1154","0.0637","0","0.0816","0.0348","0","0.0428","0","0.0109","0","0.0358","0","0.1075","0","0","0.1811","0","0","0","0","0.0488","0","0.1512","0.0527","0","4262","0.703","0.0634","0.0779","0.0385","0.0016","0.0005","0.0519","0.008","0.0554","0.111",1,"20186","NULL","12263","14504","19278","23490","24076","NULL","NULL","NULL","NULL","NULL","0.167","0.8179","NULL","0.4615","NULL","0.4447","0.0968","50500","0.69","21500","222.304745944118","0.7971586425","NULL","0.7152",38.313488,-77.403848
"634",233295,373300,3733,"Randolph-Macon College","Ashland","VA","www.rmc.edu","https://secure.rmc.edu/Admissions/npc/",0,3,3,2,"21","0","0","0","0","0","0","0","0","0","71","500","600","500","580","480","580","550","540","530","22","27","21","28","21","26","NULL","NULL","25","25","24","NULL","1098","1098","0","0.0468","0","0.0167","0.0803","0","0.01","0","0","0.01","0","0.01","0","0","0.0602","0","0","0.1037","0.0201","0","0","0","0.0268","0","0.0334","0","0.1371","0","0","0.2742","0","0","0","0","0.087","0","0.0368","0.0468","0","1405","0.7829","0.0804","0.0512","0.0206","0.0043","0.0007","0.0377","0.0164","0.0057","0.0157",1,"NULL","25266","NULL","NULL","NULL","NULL","NULL","19357","20329","22380","26177","29251","0.2389","0.7822","NULL","NULL","NULL","0.67","0.0042","46200","0.687","27000","279.173401883311","0.7572992701","NULL","0.5989",37.754912,-77.480128
"635",233301,373400,3734,"Randolph College","Lynchburg","VA","www.randolphcollege.edu","www.collegecostcalculator.org/randolph",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","71","460","570","450","550","440","550","515","500","495","19","24","18","23","17","24","NULL","NULL","22","21","21","NULL","1014","1014","0","0.0391","0","0","0.0469","0","0","0","0.0234","0.0156","0","0.0391","0","0","0.1016","0","0","0.1563","0.0234","0","0.0078","0.0391","0.0234","0","0.0547","0","0.0703","0","0","0.1484","0","0","0","0","0.1172","0","0.0547","0.0391","0","665","0.6767","0.1203","0.0602","0.0226","0.0045","0","0.0361","0.0752","0.0045","0.006",1,"NULL","24215","NULL","NULL","NULL","NULL","NULL","23296","24652","22031","22350","26306","0.2904","0.7749","NULL","NULL","NULL","0.643","0.0313","40900","0.555","27000","279.173401883311","0.6260869565","NULL","0.5448",37.359607,-79.141653
"636",233374,374400,3744,"University of Richmond","University of Richmond","VA","www.richmond.edu","https://npc.collegeboard.org/student/app/richmond",0,3,4,2,"12","0","0","0","0","0","0","0","0","0","NULL","600","700","620","720","610","700","650","670","655","29","32","NULL","NULL","NULL","NULL","NULL","NULL","31","NULL","NULL","NULL","1337","1337","0","0.0185","0","0.0301","0.0127","0","0.037","0","0.0347","0","0","0.0093","0","0.0139","0.0289","0.0058","0","0.0949","0.0139","0","0.0498","0","0.0046","0","0.037","0","0.0394","0.0069","0","0.11","0","0","0","0","0.0301","0.0255","0.3808","0.0162","0","3210","0.5941","0.0766","0.0723","0.0692","0.0028","0.0003","0.0377","0.0847","0.0623","0.0769",1,"NULL","23329","NULL","NULL","NULL","NULL","NULL","7569","11733","13656","22650","38959","0.1817","0.9324","NULL","0.6667","NULL","0.3906","0.0898","60700","0.809","21148","218.665151964009","0.7464635473","NULL","0.8616",37.57557,-77.53823
"637",233426,373600,3736,"Roanoke College","Salem","VA","www.roanoke.edu","https://admapp.roanoke.edu/netcalc",0,3,3,2,"22","0","0","0","0","0","0","0","0","0","39","490","610","480","590","480","598","550","535","539","21","27","20","27","19","25","6","8","24","24","22","7","1092","1092","0","0.0391","0","0","0.0782","0","0.0092","0","0.0092","0","0","0.0184","0","0","0.0483","0","0","0.1034","0.0276","0","0","0.0851","0.0092","0","0.0138","0","0.1195","0.0483","0","0.1195","0","0","0","0","0.0276","0.0161","0.1494","0.0782","0","1961","0.82","0.0571","0.0408","0.0143","0.0046","0.001","0.0388","0.0235","0","0.0184",1,"NULL","27985","NULL","NULL","NULL","NULL","NULL","23674","25013","26678","28861","30509","0.2546","0.8007","NULL","NULL","NULL","0.6772","0.0245","43000","0.74","27000","279.173401883311","0.7511848341","NULL","0.6492",38.517347,-78.078888
"638",233541,373700,3737,"Shenandoah University","Winchester","VA","www.su.edu","tcc.noellevitz.com/(S(5thqyxl4wqbw3n5pbjf3ruef))/Shenandoah%20University/Freshman-Students",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","71","430","560","440","563","410","540","495","502","475","19","25","18","25","17","25","NULL","NULL","22","22","21","NULL","1005","1005","0","0.007","0","0","0.0258","0","0","0","0.0913","0","0","0","0","0","0.007","0.0047","0","0.089","0.007","0","0","0.0211","0.0023","0.0094","0.0141","0","0.0585","0.0445","0","0.0141","0","0","0","0","0.1991","0.3138","0.082","0.0094","0","1991","0.5861","0.114","0.0648","0.0261","0.0055","0.002","0.0352","0.0412","0.1251","0.0321",1,"NULL","27779","NULL","NULL","NULL","NULL","NULL","24769","26458","27447","27989","29920","0.2542","0.7674","NULL","NULL","NULL","0.7738","0.1418","41400","0.658","25000","258.493890632695","0.6034648701","NULL","0.5475",39.169668,-78.16856
"639",233611,373800,3738,"Southern Virginia University","Buena Vista","VA","www.svu.edu","calculator.svu.edu/",0,3,3,2,"32","0","0","0","0","0","0","0","0","0","NULL","470","580","430","570","450","550","525","500","500","19","26","18","26","18","25","4","10","23","22","22","7","1041","1041","0","0","0","0","0","0","0.0254","0","0","0","0","0.0593","0.0593","0","0.0932","0.1864","0","0.0763","0","0","0","0","0.0169","0","0","0","0","0","0","0.0678","0","0","0","0","0.1695","0","0.2034","0.0424","0","728","0.7995","0.0357","0.044","0.0082","0.0069","0.0082","0.0701","0.0179","0.0096","0.022",1,"NULL","20053","NULL","NULL","NULL","NULL","NULL","18247","16376","20048","21883","21701","0.5219","0.7643","NULL","NULL","NULL","0.6124","0.1148","34900","0.437","23654","244.576579561031","0.5292887029","NULL","0.3075",37.730001,-79.355121
"640",233718,374200,3742,"Sweet Briar College","Sweet Briar","VA","www.sbc.edu","https://www.sbc.edu/financial-aid/net-price-calculator/",0,3,4,2,"22","0","0","0","0","0","0","0","0","1","NULL","500","655","435","575","450","640","578","505","545","22","27","23","26","25","31","NULL","NULL","25","25","28","NULL","1098","1098","0","0.0379","0","0","0","0","0","0","0","0.0758","0.0076","0.0758","0","0","0.0758","0.0909","0","0.0758","0.0076","0","0.0076","0","0.0227","0","0.0303","0","0.053","0","0","0.1288","0","0","0","0","0.0985","0","0.1742","0.0379","0","236","0.7076","0.0932","0.0932","0.0254","0.0212","0","0.0466","0.0042","0.0085","0.0169",1,"NULL","24606","NULL","NULL","NULL","NULL","NULL","21574","22887","24694","25422","31447","0.2836","0.3442","NULL","NULL","NULL","0.5195","0.038","36800","0.624","27000","279.173401883311","0.7180451128","NULL","0.6451",37.559759,-79.082106
"641",233897,374700,3747,"The University of Virginia's College at Wise","Wise","VA","https://www.uvawise.edu/","https://www.uvawise.edu/financialaid/net_price_calculator",0,3,3,1,"32","0","0","0","0","0","0","0","0","0","NULL","420","530","430","510","410","510","475","470","460","17","22","15","22","16","21","NULL","NULL","20","19","19","NULL","942","942","0","0","0","0","0","0","0.0207","0","0","0.0138","0","0","0","0","0.0483","0.231","0","0","0.0207","0","0.1103","0","0","0","0","0","0","0","0","0.2724","0","0","0","0","0","0.0517","0.1759","0.0552","0","1393","0.7789","0.122","0.0165","0.0093","0.0036","0","0.0029","0","0.0668","0.0517",1,"9062","NULL","8624","8738","10459","8960","NULL","NULL","NULL","NULL","NULL","NULL","0.4023","0.7195","NULL","0.8","NULL","0.4162","0.3157","37300","0.595","20827","215.346090408285","0.5692520776","NULL","0.4357",37.002843,-82.570697
"642",233921,375400,3754,"Virginia Polytechnic Institute and State University","Blacksburg","VA","WWW.VT.EDU","www.apps.finaid.vt.edu/apps/NPC/npcalc.htm",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","540","640","560","680","530","630","590","620","580","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1210","1210","0.0482","0.0273","0.0189","0","0.0315","0","0.03","0","0","0.2458","0.002","0.0088","0.0854","0","0.0153","0.0003","0","0.0823","0.0204","0","0.001","0","0.0049","0","0.0246","0","0.0399","0","0.0025","0.0823","0","0","0","0","0.0273","0","0.1856","0.0158","0","25327","0.6774","0.0376","0.0548","0.0934","0.0015","0.001","0.0446","0.0576","0.0321","0.0208",1,"20172","NULL","12735","15069","18819","22441","24523","NULL","NULL","NULL","NULL","NULL","0.172","0.9378","NULL","0.85","NULL","0.4227","0.0251","60500","0.816","23966.5","247.807753193939","0.8114605383","NULL","0.8295",37.22957,-80.41394
"643",234030,373500,3735,"Virginia Commonwealth University","Richmond","VA","www.vcu.edu/","https://npc.collegeboard.org/student/app/vcu",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","500","610","490","590","480","590","555","540","535","21","27","20","27","20","26","NULL","NULL","24","24","23","NULL","1097","1097","0","0.0123","0","0.0171","0.0542","0","0.0344","0","0.0344","0.045","0","0.01","0","0","0.0261","0","0","0.0755","0.0104","0","0.0605","0","0.0096","0","0.0293","0","0.0964","0.0729","0.0159","0.0538","0","0","0","0","0.1147","0.0733","0.133","0.0213","0","22389","0.4964","0.1834","0.0844","0.1293","0.0023","0.0016","0.0555","0.0335","0.0134","0.1153",1,"21741","NULL","14890","17949","22556","24220","26337","NULL","NULL","NULL","NULL","NULL","0.2857","0.8565","NULL","0.3333","NULL","0.5137","0.1494","42200","0.664","23250","240.399318288406","0.5552678046","NULL","0.6064",37.626617,-77.492834
